Fecha;Id_Ick;Zona;Ruta_CE;COP;Servicio Bus;Coche;Viaje Línea;Sentido;Bus;Hora Teórica;Km_Programado;Operador_programado;Operador Ejecutado;KM_Elim_EIC;km EIC;Km Descontados Inicio de Viaje;Km Descontados fin de Viaje;Responsable;Observación;Validador EIC;Titulo Validador;Revisor;Objeta;Pruebas;Observacion_novedad;Responsable_#2
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50001;1;2;Vuelta;;1:38:00 a. m.;0;155360;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50002;2;2;Vuelta;;10:12:00 p. m.;0;154740;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50003;3;2;Vuelta;;10:15:00 p. m.;0;157236;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50004;4;2;Vuelta;;10:19:00 p. m.;0;154873;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50005;5;2;Vuelta;;10:21:00 p. m.;0;154688;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50006;6;2;Vuelta;;10:24:00 p. m.;0;105177;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50009;9;2;Vuelta;;10:45:00 p. m.;0;154704;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50010;10;2;Vuelta;;10:52:30 p. m.;0;154450;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50011;11;2;Vuelta;;11:00:00 p. m.;0;157594;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50013;13;2;Vuelta;;11:04:00 p. m.;0;154973;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50015;15;2;Vuelta;;11:15:30 p. m.;0;158141;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50016;16;2;Vuelta;;11:22:00 p. m.;0;153000;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50018;18;2;Vuelta;;11:31:00 p. m.;0;155034;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50019;19;2;Vuelta;;7:42:45 p. m.;0;158126;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50020;20;2;Vuelta;;11:38:45 p. m.;0;157597;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50021;21;2;Vuelta;;11:45:00 p. m.;0;154723;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50022;22;2;Vuelta;;11:52:00 p. m.;0;157671;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50024;24;2;Vuelta;;11:58:00 p. m.;0;158247;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50025;25;2;Vuelta;;12:05:30 a. m.;0;152588;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50027;27;2;Vuelta;;8:41:00 p. m.;0;155354;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50029;29;2;Vuelta;;9:06:00 p. m.;0;153374;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50031;31;2;Vuelta;;12:49:00 a. m.;0;104440;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50032;32;2;Vuelta;;9:21:45 p. m.;0;156025;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50033;33;2;Vuelta;;9:32:00 p. m.;0;102375;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50034;34;2;Vuelta;;1:06:45 a. m.;0;154285;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50036;36;2;Vuelta;;9:51:00 p. m.;0;155341;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50037;37;2;Vuelta;;1:23:45 a. m.;0;158123;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50040;40;2;Vuelta;;10:06:00 p. m.;0;154058;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50043;43;2;Vuelta;;10:38:00 p. m.;0;110896;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50044;44;2;Vuelta;;11:08:00 p. m.;0;158133;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR5G027;51;3;Vuelta;Z15-7068;8:41:00 p. m.;8,329;155354;;8,329;0;0;0;Retoma Efectiva;Retoma Efectiva;;;;;;;
1/10/2021;;SAN CRISTÓBAL;P7;GAVIOTAS A;CDGUA0022;22;7;Ida;;9:38:00 p. m.;0;155106;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;P7;GAVIOTAS A;CDGUA0022;22;8;Vuelta;;11:00:00 p. m.;0;155106;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50001;1;5;Ida;Z15-7059;11:44:00 a. m.;0;153960;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50001;1;7;Ida;;5:01:00 p. m.;0;155831;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50001;1;9;Ida;;10:00:00 p. m.;0;155360;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50002;2;5;Ida;Z15-7040;11:53:00 a. m.;0;158145;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50002;2;7;Ida;;5:05:15 p. m.;0;154740;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50003;3;5;Ida;Z15-7045;12:01:00 p. m.;0;154563;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50003;3;7;Ida;;5:12:00 p. m.;0;157236;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50004;4;5;Ida;Z15-7060;12:07:00 p. m.;0;158039;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50004;4;7;Ida;;5:18:00 p. m.;0;154873;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50005;5;5;Ida;Z15-7046;12:17:30 p. m.;0;157231;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50005;5;7;Ida;;5:28:30 p. m.;0;154688;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50006;6;5;Ida;Z15-7036;12:22:45 p. m.;0;158211;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50006;6;7;Ida;;5:35:15 p. m.;0;105177;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50009;9;7;Ida;Z15-7045;6:01:30 p. m.;0;154704;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50010;10;7;Ida;Z15-7043;6:12:15 p. m.;0;154450;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50011;11;5;Ida;Z15-7057;12:53:30 p. m.;0;154382;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50011;11;7;Ida;;6:22:30 p. m.;0;157594;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50013;13;5;Ida;Z15-7067;1:03:00 p. m.;0;158136;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50013;13;7;Ida;;6:33:30 p. m.;0;154973;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50015;15;7;Ida;Z15-7057;6:56:15 p. m.;0;158141;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50016;16;5;Ida;Z15-7075;7:06:15 p. m.;0;153000;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50018;18;3;Ida;Z15-7102;8:37:30 a. m.;0;155429;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50018;18;5;Ida;;1:48:30 p. m.;0;155798;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50018;18;7;Ida;;7:19:30 p. m.;0;155034;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50019;19;3;Ida;Z15-7051;8:49:30 a. m.;0;155375;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50019;19;5;Ida;;2:04:45 p. m.;0;158126;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50020;20;5;Ida;Z15-7073;7:31:30 p. m.;0;157597;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50021;21;3;Ida;Z15-7098;9:01:30 a. m.;0;156442;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50021;21;5;Ida;;2:12:45 p. m.;0;158119;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50021;21;7;Ida;;7:44:00 p. m.;0;154723;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50022;22;3;Ida;Z15-7107;9:13:30 a. m.;0;155305;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50022;22;5;Ida;;2:28:00 p. m.;0;104440;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50022;22;7;Ida;;7:58:00 p. m.;0;157671;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50024;24;3;Ida;Z15-7106;9:26:00 a. m.;0;155476;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50024;24;5;Ida;;2:37:00 p. m.;0;154285;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50024;24;7;Ida;;8:10:00 p. m.;0;158247;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50025;25;3;Ida;Z15-7063;9:38:00 a. m.;0;157230;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50025;25;5;Ida;;2:53:00 p. m.;0;158123;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50025;25;7;Ida;;8:25:00 p. m.;0;152588;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50027;27;3;Ida;Z15-7116;9:50:00 a. m.;0;158117;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50027;27;5;Ida;;3:01:00 p. m.;0;155354;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50029;29;3;Ida;Z15-7108;10:12:00 a. m.;0;154263;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50029;29;5;Ida;;3:28:00 p. m.;0;153374;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50031;31;3;Ida;Z15-7100;10:24:00 a. m.;0;155363;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50031;31;5;Ida;;3:37:00 p. m.;0;105012;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50031;31;7;Ida;;9:11:00 p. m.;0;104440;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50032;32;3;Ida;Z15-7053;10:35:00 a. m.;0;156314;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50032;32;5;Ida;;3:46:30 p. m.;0;156025;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50033;33;3;Ida;Z15-7058;10:45:30 a. m.;0;154594;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50033;33;5;Ida;;3:56:30 p. m.;0;102375;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50034;34;5;Ida;Z15-7048;9:28:45 p. m.;0;154285;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50036;36;3;Ida;Z15-7001;11:08:15 a. m.;0;152676;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50036;36;5;Ida;;4:19:15 p. m.;0;155341;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50037;37;3;Ida;Z15-7052;11:16:15 a. m.;0;155301;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50037;37;5;Ida;;4:25:45 p. m.;0;157729;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50037;37;7;Ida;;9:45:45 p. m.;0;158123;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50040;40;3;Ida;Z15-7035;11:35:00 a. m.;0;155313;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50040;40;5;Ida;;4:46:00 p. m.;0;154058;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50043;43;3;Ida;Z15-7044;12:36:45 p. m.;0;154633;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50043;43;5;Ida;;5:54:45 p. m.;0;110896;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50044;44;3;Ida;Z15-7007;1:10:00 p. m.;0;153010;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50044;44;5;Ida;;6:44:15 p. m.;0;158133;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T30B;GAVIOTAS A;CDGIT0008;8;5;Ida;Z15-4398;1:41:00 p. m.;0;156271;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T30B;GAVIOTAS A;CDGIT0008;8;7;Ida;;5:42:00 p. m.;0;157271;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T30B;GAVIOTAS A;CDGIT0008;8;9;Ida;;9:45:00 p. m.;0;156539;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0001;1;6;Ida;Z15-4101;2:14:00 p. m.;0;156712;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0001;1;7;Ida;;4:48:00 p. m.;0;157772;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0001;1;8;Ida;;7:19:00 p. m.;0;157772;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0003;3;4;Ida;Z15-4343;10:11:00 a. m.;0;158375;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0003;3;5;Ida;Z15-4343;12:39:00 p. m.;0;157458;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0003;3;6;Ida;;3:09:00 p. m.;0;157657;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0003;3;7;Ida;;5:40:00 p. m.;0;157813;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0003;3;8;Ida;;8:04:00 p. m.;0;157813;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0002;2;7;Ida;Z10-7056;10:18:45 p. m.;0;107128;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0003;3;4;Ida;Z10-7306;1:15:45 p. m.;0;101821;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0003;3;5;Ida;;4:28:30 p. m.;0;104682;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0003;3;6;Ida;;7:54:00 p. m.;0;111559;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0004;4;4;Ida;Z10-7113;5:57:30 p. m.;0;107355;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0004;4;5;Ida;;9:10:45 p. m.;0;107355;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0005;5;5;Ida;Z10-7309;5:02:30 p. m.;0;108387;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0005;5;6;Ida;;8:23:00 p. m.;0;108387;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0006;6;4;Ida;Z12-7001;2:10:00 p. m.;0;111139;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0006;6;5;Ida;;5:30:00 p. m.;0;111139;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0006;6;6;Ida;;8:54:45 p. m.;0;104682;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0007;7;4;Ida;Z12-7014;2:24:45 p. m.;0;105092;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0007;7;5;Ida;;5:44:30 p. m.;0;106306;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0011;11;3;Ida;Z10-7245;5:16:30 p. m.;0;111218;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0011;11;4;Ida;;8:38:45 p. m.;0;102429;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0015;15;6;Ida;Z12-7047;10:38:45 p. m.;0;105079;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0016;16;3;Ida;Z10-7118;1:29:00 p. m.;0;100600;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0016;16;4;Ida;;4:49:00 p. m.;0;102429;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0016;16;5;Ida;;8:09:00 p. m.;0;104714;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-mar;CALLE 191;CNJAX0016;16;6;Ida;;11:00:00 p. m.;0;104427;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-sep;TOBERÍN;CNJHD0001;1;23;Ida;Z10-2046;5:38:00 p. m.;0;109333;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-sep;TOBERÍN;CNJHD0001;1;24;Ida;;6:19:00 p. m.;0;109333;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-sep;TOBERÍN;CNJHD0001;1;25;Ida;;7:00:00 p. m.;0;109333;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-sep;TOBERÍN;CNJHD0001;1;26;Ida;;7:41:00 p. m.;0;109333;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-sep;TOBERÍN;CNJHD0001;1;27;Ida;;8:22:00 p. m.;0;109333;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;18-sep;TOBERÍN;CNJHD0001;1;28;Ida;;9:00:00 p. m.;0;109333;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;191;BOSA;CNJKA0004;4;9;Ida;Z10-2035;10:30:00 p. m.;0;111102;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;191;BOSA;CNJKA0009;9;5;Ida;Z10-4450;2:12:30 p. m.;0;108331;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;191;BOSA;CNJKA0009;9;7;Ida;;8:05:45 p. m.;0;108331;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
